id,id_vendedor,id_cliente,preco_total,data_venda,comissao
103534,81687,31668,3300.0,2010-03-20,132.0
103535,81482,34192,300.0,2023-05-17,12.0
103536,80243,34145,350.0,2018-03-29,14.0
103537,81905,31176,30300.0,2019-06-02,1212.0
103538,81940,32170,3300.0,2024-01-28,132.0
103539,80917,34984,30305.5,2017-03-18,1212.22
103540,81261,31843,3305.5,2019-03-17,132.22
103541,80535,30075,16.5,2024-01-13,0.66
103542,80558,32946,30000.0,2021-05-20,1200.0
103543,80190,30172,3000.0,2021-08-01,120.0
103544,81211,34642,650.0,2021-02-09,26.0
103545,81651,32510,40000.0,2017-03-10,1600.0
103546,80892,31576,6300.0,2012-09-11,252.0
103547,80759,32009,305.5,2020-06-05,12.22
103548,80546,34306,5.5,2024-01-28,0.22
103549,80655,33344,3050.0,2024-03-05,122.0
103550,80045,33098,11.0,2022-11-17,0.44
103551,81241,33976,30055.5,2020-12-21,1202.22
103553,81346,33334,300.0,2018-04-27,12.0
103554,81165,34003,30000.0,2019-06-29,1200.0
103555,81768,34960,10000.0,2015-09-06,400.0
103556,80194,33137,3100.0,2017-09-20,124.0
103557,80384,34119,30005.5,2020-06-26,1200.22
103558,80874,30554,13300.0,2021-08-12,532.0
103559,80965,31596,3050.0,2011-10-11,122.0
103560,81368,33167,61.0,2020-12-31,2.44
103561,81904,34693,30000.0,2014-02-17,1200.0
103562,81200,31729,10055.5,2012-07-31,402.22
103563,81061,33124,305.5,2017-09-16,12.22
103564,80402,31295,55.5,2018-06-07,2.22
103565,81583,33451,10005.5,2012-11-04,400.22
103566,81865,31520,50000.0,2009-07-09,2000.0
103567,80394,34486,300.0,2023-12-27,12.0
103568,81464,33903,30000.0,2015-10-07,1200.0
103569,80025,32734,60300.0,2022-10-02,2412.0
103570,81734,30085,3005.5,2018-10-02,120.22
103571,81730,33891,300.0,2018-10-14,12.0
103572,80067,31756,20050.0,2023-07-24,802.0
103573,80131,34601,11.0,2021-05-18,0.44
103574,80265,33949,30000.0,2017-09-14,1200.0
103575,81012,31175,3005.5,2015-03-01,120.22
103576,80484,32801,20005.5,2023-03-13,800.22
103577,81755,32097,40000.0,2014-01-28,1600.0
103578,81198,33659,30350.0,2023-08-19,1214.0
103579,80364,34199,33005.5,2020-02-01,1320.22
103580,81235,33105,350.0,2017-06-12,14.0
103581,80533,31046,30000.0,2018-09-18,1200.0
103582,80342,32703,3050.0,2009-05-02,122.0
103583,80965,32582,11.0,2009-06-11,0.44
103584,81294,33987,33300.0,2009-06-09,1332.0
103585,80399,30910,30300.0,2018-02-11,1212.0
103586,80501,33725,355.5,2015-12-14,14.22
103587,81240,32100,30005.5,2024-08-07,1200.22
103588,80303,31328,33000.0,2015-06-17,1320.0
103589,80679,32908,13050.0,2015-04-06,522.0
103590,80949,34632,3350.0,2018-08-24,134.0
103591,81070,33888,33000.0,2016-03-18,1320.0
103592,81644,31446,300.0,2014-01-05,12.0
103593,80459,30094,30000.0,2023-09-30,1200.0
103594,81492,30456,305.5,2015-03-03,12.22
103595,81289,33977,50.0,2021-12-28,2.0
103596,80373,32309,60005.5,2012-03-19,2400.22
103597,80279,30691,50.0,2009-03-02,2.0
103598,80933,33260,30000.0,2009-09-17,1200.0
103599,81530,31710,355.5,2023-09-10,14.22
103601,80619,34501,36000.0,2019-12-13,1440.0
103602,81183,30054,10055.5,2012-07-29,402.22
103604,80848,30825,10300.0,2011-06-21,412.0
103605,80894,34849,300.0,2024-04-12,12.0
103606,80280,34943,3055.5,2010-10-12,122.22
103607,81566,31363,5.5,2020-11-10,0.22
103608,80085,31812,30350.0,2016-04-18,1214.0
103609,81187,30301,3005.5,2011-10-30,120.22
103610,81942,33729,40050.0,2015-01-09,1602.0
103611,80282,32457,30050.0,2019-07-23,1202.0
103612,80829,32378,55.5,2019-07-31,2.22
103613,80774,31222,3300.0,2018-02-28,132.0
103614,81046,34482,6005.5,2020-06-21,240.22
103615,81678,31733,30050.0,2009-10-15,1202.0
103616,80965,34063,10600.0,2013-05-03,424.0
103617,81969,30826,13005.5,2020-04-13,520.22
103618,80206,31267,30055.5,2014-05-09,1202.22
103619,80060,30523,30000.0,2012-07-23,1200.0
103620,81838,34946,350.0,2014-12-26,14.0
103621,81476,30541,30050.0,2015-07-30,1202.0
103622,81545,30944,3000.0,2019-06-26,120.0
103623,81230,30503,30000.0,2017-09-18,1200.0
103624,81292,30482,3000.0,2010-06-10,120.0
103625,81971,33742,30050.0,2011-05-28,1202.0
103626,80472,34320,100.0,2015-10-09,4.0
103627,80552,30487,6000.0,2016-04-16,240.0
103628,81798,30643,3300.0,2017-01-29,132.0
103629,81212,30748,60050.0,2020-12-05,2402.0
103630,81710,30934,300.0,2016-09-09,12.0
103631,80553,31304,30300.0,2011-07-02,1212.0
103632,81515,31496,6050.0,2009-06-30,242.0
103633,81327,31100,10300.0,2016-12-04,412.0
103634,80322,33567,10000.0,2023-04-15,400.0
103635,80674,30117,33005.5,2017-08-24,1320.22
103636,80427,33841,60000.0,2013-10-21,2400.0
103637,81364,31206,20050.0,2010-02-18,802.0
103638,81559,32179,13050.0,2020-06-28,522.0
103639,81987,32139,13000.0,2012-05-30,520.0
103640,81018,34584,11.0,2013-03-06,0.44
103642,81738,32463,40000.0,2024-03-24,1600.0
103643,80634,31896,3050.0,2023-04-19,122.0
103644,81957,34951,10050.0,2013-07-06,402.0
103645,81914,34563,300.0,2013-12-05,12.0
103646,80220,30847,3000.0,2009-10-26,120.0
103647,80473,31580,55.5,2009-05-06,2.22
103648,80034,31685,20000.0,2014-04-15,800.0
103649,80468,30309,30050.0,2020-06-13,1202.0
103650,81555,30804,100.0,2012-07-07,4.0
103651,80190,32380,20000.0,2010-12-06,800.0
103652,81784,33827,30300.0,2023-12-04,1212.0
103653,80025,33515,60300.0,2009-07-28,2412.0
103654,81441,34884,30000.0,2009-12-23,1200.0
103655,80751,32895,300.0,2012-03-21,12.0
103656,80679,31774,30350.0,2018-06-15,1214.0
103657,80186,34773,40300.0,2024-10-11,1612.0
103658,81685,31787,30000.0,2019-12-02,1200.0
103659,80468,32757,350.0,2024-08-31,14.0
103660,80407,31222,3000.0,2019-10-30,120.0
103661,81338,30006,3050.0,2011-01-06,122.0
103662,81532,33311,40000.0,2011-03-25,1600.0
103663,81568,31528,305.5,2011-01-06,12.22
103664,80801,31781,6000.0,2015-08-30,240.0
103665,80208,32974,350.0,2014-04-03,14.0
103666,80516,32382,100.0,2019-03-10,4.0
103667,80107,33637,355.5,2017-10-02,14.22
103668,80243,34159,30000.0,2024-10-19,1200.0
103669,80021,33441,50.0,2019-05-16,2.0
103670,80103,31983,300.0,2009-09-22,12.0
103671,81698,33622,30300.0,2009-05-15,1212.0
103673,80654,30571,30000.0,2010-12-02,1200.0
103674,80715,33389,43000.0,2014-04-09,1720.0
103675,80402,30231,40000.0,2021-10-31,1600.0
103676,80489,31825,10005.5,2016-09-22,400.22
103677,80221,31611,350.0,2022-03-31,14.0
103678,80530,34998,10600.0,2017-05-04,424.0
103679,80935,33442,30305.5,2015-09-24,1212.22
103680,80891,34819,10000.0,2018-07-25,400.0
103681,81778,33849,40005.5,2021-08-25,1600.22
103682,81004,31605,3305.5,2017-02-09,132.22
103683,81595,34535,13000.0,2021-05-27,520.0
103684,80588,34798,3000.0,2018-05-12,120.0
103685,80291,30084,10000.0,2014-03-05,400.0
103686,80253,31198,3005.5,2010-05-24,120.22
103687,80845,31248,3305.5,2019-07-22,132.22
103688,80462,32089,5.5,2021-05-22,0.22
103689,81530,31728,10000.0,2012-03-10,400.0
103690,80320,31134,3005.5,2021-04-20,120.22
103691,81096,32586,10600.0,2009-08-15,424.0
103692,80384,32307,311.0,2019-09-08,12.44
103693,80206,31103,30000.0,2011-09-29,1200.0
103694,81474,34137,50.0,2018-07-19,2.0
103695,81776,34243,33005.5,2019-11-13,1320.22
103696,80545,30638,30300.0,2009-03-18,1212.0
103697,81821,30900,5.5,2021-02-20,0.22
103698,81935,30141,40300.0,2019-01-06,1612.0
103699,80458,34824,10000.0,2016-03-08,400.0
103700,80088,34675,10000.0,2016-07-06,400.0
103701,81530,34171,5.5,2024-07-22,0.22
103702,81619,32666,3000.0,2023-09-05,120.0
103703,80294,30692,3000.0,2020-12-15,120.0
103704,80284,32215,60005.5,2017-07-07,2400.22
103705,80572,30915,3350.0,2020-10-25,134.0
103706,81233,31909,5.5,2024-07-18,0.22
103707,81726,34509,10005.5,2022-05-02,400.22
103708,80708,33267,30005.5,2010-10-30,1200.22
103709,80599,33214,33000.0,2020-11-30,1320.0
103710,80732,30882,33000.0,2016-11-07,1320.0
103711,81058,33911,10300.0,2015-04-07,412.0
103712,81325,33232,600.0,2010-04-13,24.0
103713,80052,32191,350.0,2016-11-23,14.0
103714,80947,30023,30300.0,2010-11-15,1212.0
103715,81114,31704,3050.0,2009-01-16,122.0
103716,81030,30485,10050.0,2009-10-26,402.0
103717,81482,32792,20050.0,2023-04-17,802.0
103718,81699,34451,13000.0,2024-02-13,520.0
103719,80490,31331,10050.0,2009-05-25,402.0
103720,81387,30999,20000.0,2024-06-11,800.0
103721,81117,30187,10305.5,2013-12-24,412.22
103722,81841,33319,33050.0,2015-06-05,1322.0
103723,80141,33903,6000.0,2015-11-14,240.0
103724,81623,32007,30000.0,2012-06-29,1200.0
103725,80681,32368,40000.0,2023-08-30,1600.0
103726,81240,31312,300.0,2019-12-13,12.0
103727,80518,34677,10300.0,2009-02-19,412.0
103728,80482,32302,3000.0,2021-09-24,120.0
103729,81699,30794,11.0,2018-03-30,0.44
103730,81509,31399,60000.0,2015-02-09,2400.0
103731,81031,30975,33000.0,2017-11-07,1320.0
103732,80774,33714,33000.0,2015-08-07,1320.0
103733,80553,31847,33050.0,2010-05-20,1322.0
103734,80186,33430,20000.0,2016-06-13,800.0
103735,80116,33104,355.5,2013-11-15,14.22
103736,80358,32814,3350.0,2011-04-19,134.0
103737,81919,31779,13005.5,2024-04-20,520.22
103738,81782,32378,3000.0,2011-09-18,120.0
103739,80133,30053,3005.5,2016-06-29,120.22
103740,81109,30800,50.0,2009-07-08,2.0
103741,81743,32312,10000.0,2023-10-28,400.0
103742,80111,32001,3005.5,2011-10-07,120.22
103744,80818,34822,20050.0,2023-09-06,802.0
103746,81656,33006,5.5,2021-06-06,0.22
103747,80817,31490,10000.0,2023-08-19,400.0
103748,81564,32104,30000.0,2019-10-23,1200.0
103749,81529,31362,300.0,2019-01-07,12.0
103750,80571,34625,10050.0,2010-09-27,402.0
103751,81987,34133,30050.0,2016-08-14,1202.0
103752,81975,30777,30300.0,2012-08-18,1212.0
103753,80229,34844,5.5,2021-12-20,0.22
103754,81778,33564,3055.5,2017-03-27,122.22
103755,81265,32541,40000.0,2016-01-05,1600.0
103756,80966,34752,5.5,2018-09-25,0.22
103757,81471,31254,30600.0,2012-01-06,1224.0
103758,81135,31160,350.0,2021-05-23,14.0
103759,81793,32538,3305.5,2022-09-05,132.22
103760,80359,30659,30011.0,2009-06-13,1200.44
103761,81048,31392,3011.0,2019-08-11,120.44
103762,80252,33673,30350.0,2016-11-16,1214.0
103763,80976,30345,3000.0,2019-03-18,120.0
103764,80884,32919,30000.0,2018-01-11,1200.0
103765,81081,31614,13000.0,2017-11-05,520.0
103766,81928,33751,3055.5,2014-09-23,122.22
103767,82000,34417,20050.0,2015-08-05,802.0
103768,81302,32359,13005.5,2013-01-01,520.22
103769,80170,30277,305.5,2020-03-04,12.22
103770,80283,33113,10300.0,2017-02-17,412.0
103771,81062,30572,33005.5,2011-03-27,1320.22
103772,81953,31666,300.0,2009-11-15,12.0
103773,80978,30539,50.0,2010-08-10,2.0
103774,81045,31063,3000.0,2021-09-06,120.0
103775,81112,34812,13000.0,2019-03-06,520.0
103776,80184,33582,30305.5,2021-06-08,1212.22
103777,80084,33967,300.0,2016-01-11,12.0
103778,80987,34486,50.0,2014-08-30,2.0
103779,80214,32380,3000.0,2009-03-02,120.0
103780,81146,33113,30050.0,2014-05-05,1202.0
103781,81157,30692,33300.0,2009-07-07,1332.0
103782,81795,31002,60000.0,2018-04-29,2400.0
103783,81595,30179,30600.0,2014-02-23,1224.0
103784,81593,31222,3005.5,2022-02-26,120.22
103785,81310,34803,23000.0,2013-08-17,920.0
103786,81509,32796,30055.5,2024-03-11,1202.22
103787,81468,32332,30300.0,2024-10-29,1212.0
103788,80547,31677,50.0,2022-05-27,2.0
103789,80336,31446,5.5,2019-03-26,0.22
103790,81304,30048,30350.0,2019-11-27,1214.0
103791,80902,30773,300.0,2008-12-20,12.0
103792,81790,30673,50.0,2020-01-23,2.0
103793,81822,33249,300.0,2017-03-07,12.0
103794,80341,34823,50.0,2021-03-30,2.0
103795,80135,30291,13005.5,2015-09-28,520.22
103796,80936,34198,40000.0,2015-05-18,1600.0
103797,81689,30953,30005.5,2013-01-03,1200.22
103798,81078,32533,60000.0,2010-04-06,2400.0
103799,80261,32866,30100.0,2015-10-02,1204.0
103800,81619,34285,36000.0,2016-04-24,1440.0
103801,81660,31636,3011.0,2009-02-13,120.44
103802,80529,31741,400.0,2017-08-09,16.0
103803,80277,32130,10050.0,2023-05-30,402.0
103804,80729,30186,5.5,2019-12-04,0.22
103805,81054,32222,9000.0,2019-02-27,360.0
103806,81676,31696,3100.0,2024-07-01,124.0
103807,81914,33356,30005.5,2022-02-13,1200.22
103808,81687,32100,20050.0,2020-11-30,802.0
103809,80699,31546,50.0,2009-03-19,2.0
103810,80767,33040,5.5,2012-06-08,0.22
103811,80457,32794,10300.0,2016-08-22,412.0
103812,81069,34723,300.0,2014-09-01,12.0
103813,80477,34610,300.0,2013-09-09,12.0
103814,80280,34148,5.5,2014-06-09,0.22
103815,81216,31670,3000.0,2016-05-15,120.0
103816,80064,33246,13005.5,2017-01-10,520.22
103817,80357,32194,3005.5,2017-06-17,120.22
103818,81267,34454,305.5,2016-08-08,12.22
103819,80291,31923,3300.0,2010-06-13,132.0
103820,80211,30309,40050.0,2009-05-13,1602.0
103821,81189,34885,36000.0,2022-06-30,1440.0
103822,80772,34540,33005.5,2014-04-02,1320.22
103823,81153,31563,33050.0,2017-01-03,1322.0
103824,81041,33374,30000.0,2021-09-16,1200.0
103825,81032,33144,300.0,2013-06-08,12.0
103826,81794,32516,30300.0,2013-08-21,1212.0
103827,80681,32871,13300.0,2017-02-01,532.0
103828,80704,33669,10005.5,2022-11-29,400.22
103829,80971,30793,10000.0,2015-05-01,400.0
103830,80566,34044,305.5,2016-12-04,12.22
103831,80511,33365,10350.0,2016-10-31,414.0
103832,81837,34283,30100.0,2012-01-18,1204.0
103833,80785,34899,355.5,2017-05-06,14.22
103834,81444,31348,3350.0,2016-10-13,134.0
103835,81953,30775,70000.0,2010-02-23,2800.0
103836,81701,31092,20050.0,2022-06-27,802.0
103837,81642,30842,3000.0,2015-11-15,120.0
103838,80142,30342,300.0,2016-03-23,12.0
103839,81418,34573,33300.0,2022-09-18,1332.0
103840,81229,31630,30305.5,2013-12-05,1212.22
103841,80434,34691,10050.0,2013-05-04,402.0
103842,80384,33457,30000.0,2010-05-07,1200.0
103843,80855,33333,55.5,2021-09-29,2.22
103844,81458,34316,50.0,2012-06-15,2.0
103845,80915,32779,13000.0,2014-02-23,520.0
103846,80784,34745,3305.5,2019-01-02,132.22
103847,80614,30221,5.5,2012-08-12,0.22
103848,81840,30160,20000.0,2009-06-24,800.0
103849,81649,31941,50.0,2020-08-16,2.0
103850,80330,31188,3050.0,2011-03-31,122.0
103851,80853,33398,20000.0,2024-01-31,800.0
103852,80154,30061,305.5,2011-05-17,12.22
103853,81457,31559,50.0,2012-08-07,2.0
103854,81480,31082,5.5,2022-07-18,0.22
103856,80036,33950,311.0,2015-08-25,12.44
103857,80675,32168,33005.5,2012-11-15,1320.22
103858,81820,34128,5.5,2015-01-21,0.22
103859,81342,33056,355.5,2018-05-30,14.22
103860,80888,31909,60050.0,2015-06-02,2402.0
103861,81523,32318,30600.0,2023-09-10,1224.0
103862,80928,30412,33300.0,2015-06-20,1332.0
103863,81791,32684,30000.0,2023-02-22,1200.0
103864,81987,33712,30005.5,2021-10-11,1200.22
103865,81418,30678,30350.0,2022-06-12,1214.0
103866,80626,33690,10300.0,2009-07-26,412.0
103867,80233,32216,50.0,2019-04-20,2.0
103868,81945,32106,13300.0,2009-05-11,532.0
103869,80974,30138,30000.0,2015-02-08,1200.0
103870,81584,31558,6000.0,2023-10-19,240.0
103871,81223,31855,20300.0,2009-05-19,812.0
103872,81095,33930,55.5,2015-06-29,2.22
103873,81540,32769,3050.0,2018-06-13,122.0
103874,81133,33507,300.0,2022-04-08,12.0
103875,80302,34436,3000.0,2018-07-05,120.0
103876,80550,32039,33000.0,2010-05-06,1320.0
103877,80940,34370,3300.0,2016-04-07,132.0
103878,81327,32333,40005.5,2011-02-18,1600.22
103879,80761,31340,30055.5,2017-05-09,1202.22
103880,80567,33402,300.0,2019-12-23,12.0
103881,80494,31415,3050.0,2014-06-15,122.0
103883,81941,31266,5.5,2021-05-30,0.22
103884,81138,34886,150.0,2020-03-18,6.0
103885,81759,31316,3000.0,2011-06-29,120.0
103886,80910,31851,10050.0,2014-05-22,402.0
103887,81340,32303,70000.0,2017-07-23,2800.0
103888,81336,34377,3005.5,2012-04-03,120.22
103889,81730,30452,60000.0,2010-05-27,2400.0
103890,81805,31684,10000.0,2023-02-18,400.0
103891,80913,33224,300.0,2020-12-01,12.0
103892,81250,34166,60300.0,2013-01-31,2412.0
103893,80252,34346,3005.5,2022-02-28,120.22
103894,80664,30567,3000.0,2023-02-06,120.0
103895,80466,34389,60000.0,2017-01-08,2400.0
103896,80480,32580,30000.0,2016-10-11,1200.0
103897,80312,34983,3300.0,2013-11-22,132.0
103898,81250,34056,50.0,2010-01-23,2.0
103899,80856,32856,300.0,2020-09-24,12.0
103900,80176,34300,30000.0,2020-05-31,1200.0
103901,80495,31071,10350.0,2023-03-03,414.0
103902,80055,31874,13000.0,2011-05-16,520.0
103903,80989,34767,13000.0,2010-12-01,520.0
103904,80416,31505,100.0,2019-10-07,4.0
103905,81384,32739,30300.0,2017-07-03,1212.0
103906,80344,34298,300.0,2024-05-08,12.0
103907,81149,31976,30000.0,2014-08-23,1200.0
103908,81583,31271,3005.5,2014-10-13,120.22
103909,81091,33660,60005.5,2014-01-15,2400.22
103910,80632,33694,50.0,2010-07-23,2.0
103911,81164,30250,30305.5,2009-04-11,1212.22
103912,81236,32885,20050.0,2010-01-31,802.0
103913,81551,30819,30600.0,2011-11-15,1224.0
103914,81796,30547,3005.5,2023-07-26,120.22
103915,80220,31541,5.5,2008-12-04,0.22
103916,81498,34219,20000.0,2018-04-01,800.0
103917,81811,31811,13300.0,2020-11-19,532.0
103918,80619,30897,50.0,2011-09-03,2.0
103919,81358,33626,605.5,2020-05-02,24.22
103920,80237,33061,5.5,2013-05-04,0.22
103921,81814,32153,30305.5,2014-02-20,1212.22
103922,80002,33838,50.0,2010-05-25,2.0
103923,81732,32926,5.5,2023-09-08,0.22
103924,80563,31966,10005.5,2019-09-07,400.22
103925,81359,34611,3050.0,2016-07-05,122.0
103926,81564,30751,30000.0,2022-12-31,1200.0
103927,80812,31232,10300.0,2015-08-21,412.0
103928,80379,31360,30000.0,2017-02-10,1200.0
103929,81473,34237,300.0,2024-05-15,12.0
103930,80174,34901,10055.5,2013-09-26,402.22
103931,81752,34119,13300.0,2020-01-15,532.0
103932,80406,30341,300.0,2021-11-19,12.0
103933,80693,32365,100.0,2011-04-26,4.0
103934,80491,33275,10000.0,2016-03-26,400.0
103935,80925,32202,3350.0,2020-12-06,134.0
103936,81631,33143,30100.0,2021-09-18,1204.0
103937,80086,30461,400.0,2015-03-06,16.0
103938,81930,31701,20300.0,2022-11-12,812.0
103939,80912,32223,13300.0,2013-03-25,532.0
103940,81648,33656,43000.0,2010-04-15,1720.0
103941,80193,32906,305.5,2012-12-12,12.22
103942,80132,34834,10000.0,2012-01-12,400.0
103943,81663,32679,6050.0,2017-04-11,242.0
103944,80733,30621,5.5,2020-02-08,0.22
103945,80315,31502,13050.0,2011-05-12,522.0
103946,81814,34262,60000.0,2024-01-17,2400.0
103947,81752,33067,6050.0,2021-05-29,242.0
103948,80119,31314,5.5,2023-06-25,0.22
103949,81392,34766,3100.0,2012-12-20,124.0
103950,81279,33108,30005.5,2011-08-23,1200.22
103951,80235,32303,5.5,2021-09-05,0.22
103952,81729,34381,350.0,2018-09-19,14.0
103953,81178,32030,50.0,2009-11-16,2.0
103954,81060,33783,33005.5,2017-12-11,1320.22
103955,80243,32617,10000.0,2015-03-11,400.0
103956,80837,31371,33050.0,2017-07-02,1322.0
103957,80774,31462,20050.0,2017-11-23,802.0
103958,80348,34718,300.0,2023-10-26,12.0
103959,80499,30567,5.5,2012-11-20,0.22
103960,80498,30783,16.5,2014-12-07,0.66
103961,81033,31920,3305.5,2021-09-13,132.22
103962,81803,32770,50000.0,2010-08-15,2000.0
103963,81564,32436,650.0,2024-01-10,26.0
103964,81576,31960,3300.0,2018-11-29,132.0
103965,81185,30225,3055.5,2018-02-16,122.22
103966,80920,33511,3000.0,2018-03-11,120.0
103967,80027,31176,3005.5,2013-06-12,120.22
103968,81767,34683,33000.0,2009-05-25,1320.0
103969,81209,33802,30000.0,2017-12-22,1200.0
103970,80631,32718,20050.0,2012-01-06,802.0
103971,80046,32757,605.5,2024-11-03,24.22
103972,81624,31731,3300.0,2014-12-23,132.0
103973,81054,33284,13050.0,2012-04-17,522.0
103974,81547,32520,10000.0,2023-02-07,400.0
103975,80649,32941,30000.0,2011-03-08,1200.0
103976,80236,31427,350.0,2023-10-25,14.0
103977,80344,30434,3050.0,2012-01-02,122.0
103978,80268,33120,13000.0,2012-07-28,520.0
103979,80533,32395,40000.0,2016-02-24,1600.0
103980,80421,31224,30000.0,2024-09-01,1200.0
103981,80661,31324,300.0,2009-02-05,12.0
103982,80368,31026,30000.0,2010-03-29,1200.0
103983,80763,32171,33300.0,2020-03-01,1332.0
103984,81068,30014,10000.0,2011-07-31,400.0
103985,81639,32325,5.5,2012-07-11,0.22
103986,81228,34232,30000.0,2016-01-29,1200.0
103987,80012,34155,3005.5,2012-02-18,120.22
103988,80351,30559,20050.0,2015-11-12,802.0
103989,80400,33647,10000.0,2017-06-11,400.0
103990,80127,31975,30000.0,2022-11-27,1200.0
103991,81642,34162,5.5,2019-07-28,0.22
103992,80105,30469,6300.0,2011-10-29,252.0
103993,81798,32064,30050.0,2023-09-06,1202.0
103994,81579,32366,3005.5,2013-10-29,120.22
103995,80216,31880,10000.0,2011-03-03,400.0
103996,81793,33299,3000.0,2018-11-13,120.0
103997,80735,30254,650.0,2016-10-05,26.0
103998,80758,34845,5.5,2018-03-03,0.22
103999,81240,34632,30000.0,2014-01-03,1200.0
104000,81165,32939,3300.0,2024-04-21,132.0
104001,80251,30751,5.5,2012-08-27,0.22
104002,81409,34435,20000.0,2011-03-10,800.0
104003,81655,34822,30000.0,2024-05-03,1200.0
104004,80159,34196,300.0,2020-06-28,12.0
104005,81450,34718,10050.0,2021-07-27,402.0
104006,81116,31405,350.0,2017-10-02,14.0
104007,81822,30996,3005.5,2023-11-23,120.22
104008,81968,32260,150.0,2013-05-14,6.0
104009,80612,33341,3300.0,2014-08-02,132.0
104010,81757,33811,10305.5,2020-05-13,412.22
104011,81642,30543,33300.0,2018-03-30,1332.0
104012,80750,32330,10000.0,2017-09-14,400.0
104014,80403,31062,10005.5,2009-07-28,400.22
104015,80389,31401,3300.0,2021-12-27,132.0
104016,80512,30179,300.0,2014-08-04,12.0
104017,80051,31963,305.5,2017-12-31,12.22
104018,81433,33961,40300.0,2018-04-02,1612.0
104019,81175,34406,10305.5,2023-07-15,412.22
104020,80064,34848,43000.0,2012-07-10,1720.0
104021,80854,34111,10000.0,2013-05-27,400.0
104022,80234,34043,60300.0,2022-01-13,2412.0
104023,80181,33466,5.5,2023-06-18,0.22
104024,80537,34425,5.5,2014-01-03,0.22
104025,80247,33861,10000.0,2015-11-05,400.0
104026,80038,30000,30005.5,2023-02-18,1200.22
104027,80834,34794,10050.0,2020-05-21,402.0
104028,80331,30477,70000.0,2018-03-21,2800.0
